ID;Sand %;Clay %;Silt %;pH;EC mS/cm;O.M. %;CACO3 %;N_NO3 ppm;P ppm;K ppm;Mg ppm;Fe ppm;Zn ppm;Mn ppm;Cu ppm;B ppm;Adequação MILHO
1607;0,15002;0,4948;0,53343;0,49514;0,01043;0,67707;0,02049;0,17611;0,07961;0,12505;0,01764;0,00497;0,17739;0,08004;0,04615;0,23248;1,0
886;0,27628;0,13785;0,77821;0,76607;0,02015;0,21384;0,11764;0,07656;0,14713;0,23583;0,00986;0,16616;0,03045;0,11328;0,00539;0,29268;0,0
80;0,48307;0,25779;0,43699;0,95148;0,05621;0,13883;0,18686;0,02739;0,01169;0,07038;0,07936;0,06039;0,05579;0,03613;0,02344;0,0;0,5
1173;0,3729;0,07386;0,7452;0,54327;0,80435;0,02139;0,29023;0,00334;0,06626;0,03922;0,37932;0,17697;0,07794;0,09418;0,00203;0,03839;0,0
815;0,12103;0,37111;0,69384;0,83373;0,03438;0,53591;0,54432;0,16407;0,03018;0,02269;0,31913;0,11041;0,11669;0,07761;0,08;0,1957;0,0
1542;0,68373;0,25649;0,22984;0,31561;0,07754;0,6011;0,06004;0,21759;0,07898;0,08156;0,00276;0,00251;0,14825;0,18899;0,01816;0,24313;1,0
672;0,42012;0,25779;0,5024;0,61186;0,13556;0,30152;0,04124;0,06799;0,16108;0,06793;0,13945;0,16229;0,10443;0,03559;0,04006;0,23889;0,5
1434;0,34875;0,36289;0,46586;0,4351;0,04008;0,43648;0,04154;0,22148;0,08942;0,22267;0,01025;0,00171;0,16082;0,01478;0,03558;0,22299;1,0
58;0,01098;0,66143;0,5024;0,90296;0,07205;0,42733;0,3518;0,08152;0,0074;0,18299;0,06763;0,16775;0,08441;0,08521;0,06973;0,01667;0,0
134;0,48307;0,25779;0,43699;0,90566;0,13325;0,67896;0,19072;0,29304;0,52587;0,4896;0,14908;0,08548;0,40629;0,03624;0,03769;0,31667;1,0
1141;0,35315;0,24206;0,58857;0,204;0,0038;0,30683;0,38593;0,04035;0,01918;0,02592;0,35888;0,44284;0,08335;0,00879;0,10109;0,12828;0,0
934;0,20275;0,7303;0,2306;0,95448;0,01534;0,13684;0,22309;0,22296;0,02602;0,20396;0,37603;0,42451;0,00593;0,00833;0,00372;0,08189;0,0
1577;0,34963;0,38129;0,44556;0,30283;0,1227;0,45509;0,04447;0,16823;0,19311;0,29201;0,01857;0,01804;0,16727;0,0437;0,01716;0,36321;1,0
824;0,35919;0,66513;0,13666;0,60561;0,11732;0,01406;0,10846;0,18612;0,00265;0,02708;0,37415;0,20011;0,0449;0,05442;0,02708;0,10096;0,0
505;0,6719;0,22674;0,27347;0,60108;0,0587;0,18655;0,01933;0,03138;0,06303;0,05447;0,04962;0,15084;0,23176;0,22293;0,03145;0,13889;0,5
1658;0,33505;0,41833;0,42171;0,53605;0,12031;0,64008;0,19368;0,17876;0,12513;0,02039;0,00066;0,00463;0,18653;0,07431;0,04707;0,2659;1,0
348;0,32571;0,50618;0,33888;0,86792;0,21686;0,62907;0,32861;0,60893;0,64202;0,33048;0,05318;0,11074;1,0;0,04517;0,05549;0,29444;0,5
387;0,13687;0,72353;0,30617;0,8221;0,06902;0,27332;0,19072;0,02009;0,01275;0,28764;0,2768;0,05624;0,03433;0,03602;0,03383;0,07222;0,0
1025;0,18804;0,78243;0,19097;0,94978;0,00443;0,15178;0,64332;0,06356;0,02633;0,00508;0,26858;0,38106;0,01666;0,00168;0,00462;0,13121;0,0
895;0,46944;0,31658;0,38922;0,93351;0,59693;0,21331;0,12182;0,08146;0,01269;0,05203;0,33557;0,04619;0,12417;0,13901;0,00239;0,19492;0,0
829;0,66319;0,01708;0,50334;0,41726;0,02321;0,09628;0,30909;0,13527;0,12622;0,00256;0,00648;0,44359;0,01645;0,00329;0,00333;0,11234;0,0
1765;0,17573;0,30067;0,71119;0,4762;0,08852;0,61837;0,06152;0,21833;0,19958;0,28913;0,0145;0,0083;0,11862;0,04832;0,03815;0,08884;1,0
476;0,82926;0,22674;0,10995;0,58491;0,09446;0,17787;0,03222;0,10817;0,16148;0,0661;0,03727;0,29322;0,02718;0,08007;0,02255;0,11111;0,5
1394;0,40841;0,43449;0,32845;0,27921;0,0313;0,47269;0,02605;0,12405;0,13779;0,28318;0,0188;0,0118;0,15612;0,0627;0,02169;0,41572;1,0
1302;0,44408;0,2854;0,44842;0,41897;0,09582;0,62178;0,02682;0,18709;0,07097;0,06923;0,0103;0,00205;0,15016;0,04127;0,02036;0,41242;1,0
653;0,35718;0,38198;0,43699;0,46092;0,06386;0,24295;0,03222;0,14395;0,02649;0,06487;0,12584;0,10338;0,07153;0,06487;0,03294;0,15556;0,5
173;0,76632;0,10254;0,30617;0,93261;0,07418;0,29501;0,05541;0,09829;0,06713;0,02203;0,01361;0,01075;0,0372;0,01675;0,00742;0,06111;0,5
1150;0,30965;0,07931;0,80518;0,16476;0,65214;0,04292;0,51152;0,068;0,05536;0,02092;0,18847;0,16266;0,08328;0,01079;0,06324;0,38166;0,0
39;0,32571;0,59933;0,24077;0,57412;0,0507;0,30369;0,0;0,02922;0,04995;0,0765;0,26382;0,13545;0,07868;0,09998;0,04184;0,12222;0,5
714;0,16834;0,50618;0,5024;0,83019;0,08877;0,36443;0,21005;0,19774;0,01123;0,18666;0,0693;0,06792;0,0123;0,01962;0,02184;0,13333;0,5
91;0,38865;0,47513;0,30617;0,59569;0,08877;0,32321;0,0;0,0098;0,05814;0,0967;0,22027;0,18313;0,0329;0,08569;0,18249;0,03333;0,5
1805;0,73411;0,25967;0,17414;0,20021;0,04028;0,45278;0,02875;0,22855;0,14147;0,15303;0,00482;0,00497;0,17571;0,09105;0,05138;0,30118;1,0
876;0,68849;0,32035;0,15764;0,23004;0,01242;0,16707;0,46426;0,15606;0,06373;0,04663;0,07496;0,43672;0,07628;0,0229;0,07734;0,05171;0,0
1259;0,55902;0,26455;0,35093;0,51906;0,0404;0,41276;0,04451;0,22413;0,12101;0,29855;0,01602;0,00908;0,19128;0,0889;0,0344;0,07764;1,0
1094;0,43991;0,56476;0,15851;0,21309;0,19233;0,53993;0,10988;0,03892;0,01204;0,01804;0,34428;0,14216;0,18176;0,0017;0,06563;0,08864;0,0
1156;0,08379;0,61101;0,47986;0,76912;0,27727;0,22062;0,20864;0,13333;0,038;0,02534;0,12434;0,2181;0,07943;0,00961;0,06491;0,13851;0,0
1270;0,58873;0,42988;0,14593;0,46273;0,09956;0,63956;0,00879;0,20654;0,12127;0,27805;0,01884;0,00268;0,17899;0,02878;0,01845;0,01301;1,0
1825;0,54085;0,23638;0,39949;0,36946;0,10684;0,67094;0,00204;0,22077;0,12412;0,1301;0,01714;0,37447;0,1538;0,06203;0,02639;0,26245;1,0
500;0,38865;0,53723;0,24077;0,80593;0,06529;1,0;0,21005;0,1491;0,01923;0,1071;0,06637;0,11374;0,04149;0,09849;0,03056;0,08333;0,5
339;0,35718;0,66143;0,14265;0,57951;0,08806;0,30152;0,0;0,04128;0,05035;0,09425;0,3059;0,18738;0,03422;0,05419;0,04407;0,05556;0,5
1189;0,11462;0,57534;0,48539;0,73645;0,88932;0,15505;0,27986;0,18725;0,06233;0,01493;0,38973;0,1927;0,02231;0,14682;0,06253;0,06439;0,0
29;0,13687;0,59933;0,43699;0,86253;0,11368;0,47722;0,27706;0,00872;0,01989;0,19339;0,2322;0,14396;0,05436;0,04721;0,08605;0,23889;0,5
1234;0,58923;0,5359;0,03374;0,97415;0,0222;0,29632;0,61065;0,04933;0,00868;0,04913;0,17399;0,09589;0,0846;0,00447;0,00283;0,09271;0,0
1700;0,37408;0,44446;0,35362;0,43378;0,038;0,40038;0,01939;0,2209;0,14701;0,22116;0,00264;0,01369;0,11086;0,08898;0,04448;0,28064;1,0
946;0,27244;0,15994;0,75892;0,61491;0,33267;0,19193;0,29466;0,07539;0,08492;0,02816;0,09131;0,34344;0,0199;0,0648;0,00774;0,01569;0,0
170;0,32571;0,63038;0,20806;0,48248;0,04838;0,46638;0,0;0,03653;0,15996;0,13892;0,51654;0,55398;0,09156;0,09897;0,07567;0,31667;0,5
1352;0,36406;0,3649;0,44783;0,47599;0,03476;0,54739;0,04809;0,22503;0,19983;0,09827;0,00674;0,04798;0,12881;0,07212;0,03306;0,37501;1,0
1198;0,5637;0,09731;0,52223;0,17922;0,01688;0,34282;0,24939;0,11266;0,0596;0,02253;0,14125;0,26933;0,03632;0,00415;0,0911;0,13898;0,0
913;0,80159;0,0324;0,34339;0,16941;0,01201;0,14956;0,34474;0,04567;0,06348;0,05153;0,3259;0,00439;0,05241;0,05676;0,00092;0,06504;0,0
492;0,32571;0,53723;0,30617;0,79515;0,08059;0,46204;0,13918;0,24672;0,04169;0,17319;0,23492;0,11216;0,08011;0,10844;0,05638;0,05;0,5
954;0,46054;0,40043;0,31015;0,5549;0,84992;0,15811;0,22387;0,07692;0,05485;0,00037;0,2471;0,0637;0,10518;0,01004;0,10207;0,02293;0,0
1098;0,26202;0,42485;0,49073;0,35595;0,67333;0,61207;0,4751;0,02427;0,02643;0,07187;0,38492;0,44983;0,10029;0,17614;0,0762;0,06956;0,0
1033;0,17127;0,1114;0,91519;0,31455;0,03264;0,20662;0,16342;0,13885;0,07091;0,04295;0,19936;0,00533;0,08283;0,00752;0,0137;0,02178;0,0
588;0,4516;0,44408;0,27347;0,22102;0,03807;0,4295;0,01675;0,09978;0,05041;0,07589;0,18823;0,24396;0,06867;0,3029;0,04125;0,21667;0,5
751;0,42012;0,41303;0,33888;0,87601;0,07845;0,52711;0,22938;0,07015;0,1291;0,30661;0,1809;0,04462;0,15379;0,03087;0,06377;0,03889;0,5
658;0,29423;0,69248;0,17536;0,74394;0,08308;0,41866;0,22938;0,15532;0,05107;0,25949;0,14719;0,07545;0,04578;0,03233;0,02611;0,13333;0,5
235;0,32571;0,47513;0,37158;0,90836;0,0676;0,31887;0,54124;0,02739;0,10228;0,20747;0,10657;0,03922;0,01717;0,01151;0,04481;0,10556;0,5
733;0,29423;0,47513;0,40429;0,85445;0,08984;0,52711;0,2616;0,16918;0,06957;0,25214;0,20603;0,09236;0,0475;0,03011;0,02611;0,05556;0,5
1528;0,41402;0,41103;0,34733;0,33923;0,02526;0,45117;0,37325;0,1856;0,11611;0,26549;0,27184;0,01214;0,16138;0,14158;0,02107;0,35432;1,0
1157;0,57546;0,49602;0,09005;0,55493;0,48799;0,32318;0,46438;0,07585;0,04484;0,03566;0,38982;0,00767;0,1139;0,16865;0,07584;0,12798;0,0
1477;0,60706;0,25899;0,30688;0,35793;0,07621;0,64402;0,00937;0,02135;0,0738;0,195;0,16955;0,0014;0,17934;0,08333;0,00975;0,3587;1,0
1524;0,49079;0,26331;0,42314;0,54068;0,02523;0,47948;0,00863;0,17936;0,10722;0,17897;0,00743;0,36424;0,16915;0,08785;0,04364;0,3252;1,0
935;0,43509;0,35942;0,37979;0,9695;0,3528;0,19005;0,31335;0,03436;0,02108;0,0535;0,13486;0,21891;0,04347;0,01153;0,00266;0,07165;0,0
1210;0,74337;0,34636;0,0732;0,16822;0,00622;0,17458;0,31182;0,00218;0,01027;0,01691;0,22657;0,33109;0,10582;0,16962;0,07483;0,37581;0,0
1066;0,42103;0,47098;0,2769;0,16792;0,36412;0,27443;0,39416;0,09077;0,11132;0,01581;0,36819;0,18052;0,02816;0,08958;0,00264;0,31596;0,0
109;0,32571;0,38198;0,4697;0,83827;0,07187;0,56833;0,54124;0,09829;0,09561;0,16401;0,05549;0,1007;0,08441;0,01295;0,12611;0,22778;0,5
1443;0,33644;0,46083;0,3755;0,48645;0,10211;0,39459;0,05692;0,20345;0,03713;0,0044;0,01836;0,01278;0,15934;0,06607;0,0158;0,40527;1,0
569;0,54601;0,50618;0,10995;0,83288;0,05995;0,3167;0,17397;0,03213;0,13069;0,14933;0,14594;0,03213;0,03863;0,03292;0,03234;0,17778;0,5
1168;0,52034;0,28722;0,36725;0,60699;0,77811;0,23404;0,12783;0,16564;0,0293;0,02393;0,31574;0,19541;0,19219;0,1518;0,06487;0,07888;0,0
1175;0,52188;0,54728;0,09174;0,15321;0,35142;0,16234;0,58069;0,15017;0,00018;0,36102;0,25978;0,28737;0,06321;0,00174;0,00138;0,2096;0,0
891;0,62908;0,10497;0,44622;0,23228;0,01279;0,20162;0,07685;0,03703;0,11349;0,16802;0,25916;0,4333;0,05125;0,01129;0,08832;0,12477;0,0
948;0,2781;0,54015;0,35257;0,19209;0,26124;0,26089;0,28912;0,041;0,08837;0,00628;0,01537;0,38044;0,08146;0,01866;0,07682;0,34309;0,0
1049;0,17356;0,88616;0,09676;0,18166;0,02071;0,3496;0,50717;0,09689;0,05373;0,02526;0,21774;0,03818;0,0028;0,15335;0,00295;0,12358;0,0
1260;0,73099;0,06619;0,38116;0,29987;0,0036;0,50583;0,04114;0,21785;0,11335;0,30279;0,01474;0,00518;0,13692;0,05848;0,02551;0,23939;1,0
1335;0,71729;0,15228;0,30472;0,50971;0,09671;0,2352;0,02488;0,21574;0,11856;0,17222;0,08957;8e-05;0,17405;0,04055;0,02193;0,32472;1,0
1619;0,4714;0,33564;0,36712;0,30701;0,82846;0,3843;0,64553;0,18393;0,09975;0,26374;0,01432;0,00756;0,13056;0,04051;0,019;0,17611;1,0
885;0,39383;0,48258;0,29295;0,2416;0,0947;0,03568;0,21632;0,1241;0,19363;0,01388;0,05705;0,26286;0,15307;0,00388;0,00638;0,13596;0,0
1567;0,53614;0,27572;0,36296;0,53613;0,09493;0,60056;0,04415;0,22916;0,10403;0,07166;0,01787;0,00576;0,17033;0,03263;0,04409;0,3771;1,0
851;0,82117;0,13104;0,21915;0,15237;0,0626;0,26484;0,41083;0,12418;0,03771;0,01152;0,0142;0,3462;0,05538;0,09212;0,00772;0,16367;0,0
735;0,54601;0,13359;0,5024;0,47709;0,07383;0,32755;0,0;0,12535;0,17351;0,14015;0,0626;0,2205;0,19714;0,11486;0,03056;0,14444;0,5
718;0,42012;0,25779;0,5024;0,91644;0,06173;0,24295;0,28351;0,03761;0,01843;0,09731;0,03664;0,03082;0,01144;0,00996;0,04472;0,06111;0,0
455;0,48307;0,41303;0,27347;0,87871;0,09927;0,38395;0,16753;0,16844;0,3295;0,21665;0,10008;0,14806;0,42346;0,06616;0,05964;0,32778;0,5
265;0,1054;0,56828;0,5024;0,90296;0,06119;0,23644;0,49356;0,0314;0,01354;0,10588;0,09883;0,04266;0,00715;0,00958;0,01869;0,06111;0,0
76;0,23129;0,69248;0,24077;0,95148;0,0756;0,1757;0,28995;0,16296;0,02002;0,11628;0,1943;0,04593;0,07296;0,0274;0,01484;0,00556;0,0
1553;0,34635;0,44672;0,38006;0,42721;0,04187;0,57848;0,05412;0,10465;0,07404;0,13977;0,01502;0,00859;0,15762;0,08285;0,04366;0,11547;1,0
445;0,26276;0,69248;0,20806;0,83288;0,07098;0,29935;0,14562;0,06434;0,03548;0,30539;0,13756;0,08641;0,0372;0,06846;0,05104;0,15556;0,0
396;0,54601;0,35093;0,27347;0,42318;0,08076;0,25163;0,01031;0,14287;0,17714;0,11016;0,15348;0,21434;0,04578;0,16882;0,04748;0,18889;0,5
177;0,38865;0,59933;0,17536;0,92992;0,08023;0,95662;0,22294;0,16553;0,93181;0,85006;0,25377;0,07823;0,18312;0,03281;0,04006;0,17222;0,5
1043;0,26122;0,49554;0,4171;0,2;0,89896;0,0225;0,23655;0,12775;0,02949;0,03338;0,35543;0,1566;0,19017;0,1592;0,09974;0,36018;0,0
1624;0,34225;0,38282;0,45163;0,4245;0,03679;0,63538;0,02374;0,18805;0,12327;0,1527;0,0105;0,00683;0,16502;0,06623;0,04025;0,20875;1,0
1306;0,45697;0,27284;0,44825;0,47279;0,07481;0,29636;0,00083;0,18045;0,09274;0,02244;0,16978;0,00017;0,01854;0,09323;0,03111;0,38238;1,0
1286;0,40392;0,41219;0,35661;0,85857;0,03845;0,53216;0,05337;0,17934;0,09167;0,173;0,00471;0,00348;0,14002;0,0716;0,03849;0,23107;1,0
596;0,92368;0,07149;0,17536;0,69272;0,09179;0,22343;0,01289;0,03063;0,09871;0,03733;0,03853;0,13584;0,07868;0,06396;0,01691;0,09444;0,5
62;0,07393;0,59933;0,5024;0,90296;0,06724;0,42733;0,19716;0,09206;0,07281;0,29804;0,05067;0,07741;0,19886;0,07044;0,06736;0,04444;0,5
873;0,44929;0,3517;0,37318;0,191;0,37119;0,11714;0,61651;0,09857;0,01923;0,01469;0,36401;0,05695;0,00428;0,13228;0,00796;0,16744;0,0
1392;0,40825;0,43039;0,33294;0,28004;0,11306;0,64729;0,0006;0,20987;0,12823;0,37075;0,01818;0,00425;0,14148;0,0199;0,00972;0,25785;1,0
1752;0,55784;0,28358;0,33213;0,86185;0,02819;0,66061;0,03052;0,2056;0,13895;0,20713;0,36153;0,01557;0,17578;0,03255;0,02287;0,30994;1,0
279;0,16834;0,72353;0,27347;0,83019;0,14855;0,50976;0,24485;0,15276;0,02002;0,29131;0,16185;0,07523;0,01288;0,03185;0,02433;0,07222;0,5
37;0,26276;0,56828;0,33888;0,89488;0,06867;0,31236;0,05155;0,05296;0,02365;0,1481;0,06407;0,0485;0,08298;0,03126;0,02849;0,02222;0,5
1418;0,57489;0,01384;0,59852;0,31702;0,03501;0,58057;0,60877;0,21686;0,135;0,20973;0,00809;0,00061;0,18507;0,07772;0,03842;0,4141;1,0
663;0,32571;0,56828;0,27347;0,16981;0,08592;0,37744;0,01933;0,22182;0,08418;0,17381;0,32747;0,35399;0,07725;0,23942;0,07389;0,24444;0,5
1687;0,37316;0,44036;0,3589;0,29993;0,10338;0,39359;0,04648;0,18348;0,18609;0,30328;0,01397;0,00783;0,17725;0,04543;0,04543;0,31344;1,0
1348;0,43814;0,39762;0,33638;0,31326;0,1106;0,25281;0,03542;0,1759;0,19213;0,02254;0,00118;0,00902;0,02268;0,05235;0,03631;0,29646;1,0
978;0,65135;0,11559;0,4119;0,18451;0,00011;0,34696;0,00035;0,19022;0,0551;0,02419;0,14944;0,24328;0,07645;0,04314;0,00093;0,20641;0,0
1472;0,412;0,31838;0,44702;0,41535;0,11518;0,36114;0,05307;0,19788;0,18605;0,09647;0,00302;0,00809;0,18485;0,06045;0,03678;0,33919;1,0
739;0,76632;0,04044;0,37158;0,38814;0,05906;0,27766;0,0;0,05628;0,03614;0,06304;0,03015;0,51667;0,1525;0,1382;0,0308;0,10556;0,5
192;0,32571;0,69248;0,14265;0,77898;0,06689;0,30152;0,0683;0,03324;0,0668;0,11444;0,69389;0,08739;0,02003;0,0387;0,01424;0,02778;0,5
920;0,42707;0,22076;0,53418;0,76598;0,18863;0,0642;0,26829;0,12166;0,0705;0,27335;0,08688;0,3568;0,04848;0,13098;0,04671;0,30001;0,0
457;0,32571;0,56828;0,27347;0,84906;0,07436;0,29284;0,21907;0,05994;0,01037;0,16585;0,14196;0,08848;0,01717;0,04844;0,04125;0,16111;0,5
676;0,38865;0,38198;0,40429;0,42588;0,0845;0,46638;0,01289;0,20613;0,03363;0,08813;0,15892;0,28438;0,1216;0,07788;0,05519;0,10556;0,5
761;0,23129;0,53723;0,40429;0,83288;0,25974;0,54013;0,33247;0,19957;0,1408;0,50061;0,24372;0,08101;0,13877;0,02684;0,04134;0,23333;0,5
1848;0,32841;0,37963;0,46936;0,35001;0,12542;0,17314;0,0333;0,18844;0,13081;0,2161;0,33573;0,39999;0,08196;0,02559;0,029;0,33447;1,0
729;0,35718;0,63038;0,17536;0,39084;0,10869;0,41215;0,0;0,21783;0,12507;0,18299;0,76843;0,27391;0,08398;0,14666;0,10843;0,14444;0,5
413;0,29423;0,59933;0,27347;0,45553;0,12809;0,2538;0,00644;0,1041;0,05643;0,14259;0,1474;0,20414;0,05293;0,10405;0,03264;0,28333;0,5
1099;0,33331;0,34879;0,49676;0,57556;0,2926;0,24789;0,14421;0,05436;0,0307;0,00775;0,10795;0,42922;0,11526;0,14801;0,09266;0,11794;0,0
826;0,86349;0,09432;0,21385;0,60248;0,6673;0,67347;0,26564;0,00584;0,04561;0,02408;0,38595;0,32853;0,10091;0,00319;0,00758;0,17711;0,0
1511;0,52261;0,35274;0,29588;0,31728;0,09883;0,45828;0,02274;0,18032;0,16151;0,27997;0,00049;0,00146;0,15664;0,00244;0,02025;0,41153;1,0
617;0,42012;0,41303;0,33888;0,37197;0,06386;0,29501;0,01675;0,18927;0,11569;0,13953;0,13819;0,21543;0,06152;0,15078;0,0543;0,06111;0,5
115;0,16834;0,59933;0,40429;0,81402;0,19533;0,49241;0,52577;0,47808;0,03343;0,17993;0,10218;0,09361;0,03863;0,01402;0,02849;0,22778;0,5
418;0,19982;0,72353;0,24077;0,80593;0,06902;0,41215;0,07088;0,08152;0,01929;0,13158;0,05946;0,06584;0,01431;0,0425;0,01988;0,05;0,5
1780;0,35691;0,36065;0,45973;0,51213;0,02133;0,55479;0,0446;0,21113;0,06311;0,06911;0,01877;0,00892;0,16582;0,04205;0,03317;0,40813;1,0
970;0,81614;0,25522;0,09358;0,93178;0,93805;0,06483;0,49752;0,10482;0,13223;0,04978;0,15037;0,07912;0,01208;0,00291;0,0274;0,0749;0,0
605;0,60896;0,35093;0,20806;0,80863;0,08592;0,27766;0,11985;0,05296;0,18064;0,13464;0,18216;0,09307;0,07296;0,03891;0,03976;0,09444;0,5
1787;0,5087;0,28369;0,38307;0,35596;0,07929;0,63582;0,05062;0,16074;0,1164;0,1883;0,01088;0,01429;0,17596;0,07369;0,0528;0,39281;1,0
90;0,54601;0,28884;0,33888;0,79515;0,08041;0,33189;0,25129;0,0391;0,03726;0,10465;0,12416;0,09099;0,02718;0,07204;0,04896;0,0;0,5
849;0,8577;0,19303;0,1159;0,24239;0,67444;0,3412;0,05165;0,15548;0,1302;0,30669;0,01382;0,33694;0,03963;0,00328;0,00034;0,19363;0,0
1422;0,34363;0,29482;0,54287;0,34109;0,11339;0,67115;0,02689;0,20116;0,09621;0,34634;0,09626;0,00923;0,1713;0,0604;0,00141;0,37397;1,0
1786;0,36647;0,36865;0,44138;0,35905;0,10025;0,52738;0,40907;0,19292;0,16949;0,14905;0,00219;0,01001;0,13722;0,05617;0,03491;0,01213;1,0
754;0,48307;0,35093;0,33888;0,89218;0,08681;0,41866;0,15206;0,02955;0,02352;0,21909;0,07182;0,0186;0,04177;0,03924;0,0254;0,06667;0,5
499;0,29423;0,59933;0,27347;0,81941;0,06618;0,28416;0,18428;0,12535;0,04229;0,07895;0,07915;0,09399;0,04006;0,08783;0,02908;0,03889;0,0
1277;0,5507;0,23213;0,39374;0,28173;0,12608;0,36655;0,01029;0,17173;0,14244;0,23772;0,01348;0,00492;0,15636;0,06918;0,0228;0,39291;1,0
12;0,53342;0,33231;0,30617;0,57601;0,13769;0,29093;0,0;0,04567;0,08659;0,05814;0,08417;0,4518;0,06667;0,21913;0,04089;0,16111;0,5
397;0,32571;0,63038;0,20806;0,32884;0,0402;0,29718;0,01031;0,10302;0,1595;0,23501;0,34946;0,23185;0,05436;0,16234;0,06884;0,46111;0,5
285;0,51454;0,35093;0,30617;0,47709;0,08752;0,21909;0,0;0,0336;0,06151;0,06242;0,05465;0,43991;0,04578;0,13065;0,08101;0,06667;0,5
1067;0,77028;0,24861;0,1482;0,89084;0,59973;0,10877;0,03342;0,08713;0,01144;0,03103;0,30806;0,13633;0,04333;0,02869;0,00731;0,08197;0,0
1192;0,8244;0,25378;0,08651;0,21455;0,7019;0,20784;0,21201;0,03017;0,00858;0,03349;0,26151;0,27096;0,00135;0,13865;0,05077;0,0046;0,0
1631;0,76953;0,11694;0,28767;0,52724;0,09287;0,41259;0,03178;0,22308;0,12662;0,26856;0,16695;0,01434;0,18658;0,05064;0,04489;0,22517;1,0
691;0,51454;0,22674;0,43699;0,45013;0,05426;0,40564;0,04124;0,07305;0,0259;0,08201;0,18384;0,15597;0,12446;0,12883;0,05312;0,19444;0,5
1527;0,47398;0,41495;0,28089;0,51891;0,08191;0,6661;0,05528;0,19151;0,16698;0,16441;0,0139;0,01772;0,14064;0,04564;0,04219;0,24231;1,0
1758;0,34566;0,39582;0,43439;0,47994;0,02926;0,58897;0,03345;0,18495;0,14616;0,29973;0,0131;0,00108;0,17332;0,01841;0,03123;0,34656;1,0
690;0,73485;0,16464;0,27347;0,15903;0,07383;0,41866;0,01031;0,13523;0,06244;0,12485;0,05842;0,25869;0,20029;0,26816;0,02315;0,56667;0,5
852;0,15704;0,52835;0,4908;0,16197;0,22163;0,26756;0,48302;0,09751;0,0248;0,02251;0,27858;0,00993;0,09231;0,01001;0,02036;0,41916;0,0
160;0,29423;0,31989;0,56781;0,96226;0,08824;0,57484;0,37758;0,10966;0,04744;0,12974;0,02031;0,04086;0,08155;0,03281;0,02819;0,03278;0,5
896;0,61835;0,12863;0,43246;0,21209;0,86432;0,30447;0,5118;0,00232;0,03567;0,01002;0,33525;0,34157;0,05144;0,04948;0,09831;0,18334;0,0
1476;0,53349;0,44383;0,18864;0,49282;0,03993;0,35549;0,00795;0,20334;0,1583;0,17066;0,13425;0,01752;0,1449;0,00975;0,04544;0,4045;1,0
258;0,23129;0,38198;0,56781;0,92722;0,13734;0,57267;0,40593;0,05444;0,03436;0,14015;0,05025;0,02526;0,22031;0,04357;0,06944;1,0;0,5
336;0,19982;0,63038;0,33888;0,9434;0,07738;0,42082;0,22938;0,30774;0,02683;0,11689;0,09757;0,0353;0,00572;0,02928;0,04451;0,16667;0,5
1753;0,62358;0,38847;0,15334;0,37617;0,11363;0,56632;0,04826;0,20663;0,17348;0,21699;0,01189;0,23737;0,15578;0,05036;0,04822;0,21667;1,0
1040;0,61754;0,11112;0,45173;0,26134;0,00608;0,16199;0,35797;0,15457;0,07196;0,0529;0,11118;0,18519;0,032;0,00723;0,07319;0,0104;0,0
516;0,07393;0,84773;0,24077;0,50135;0,08877;0,61171;0,02577;0,08517;0,20469;0,38188;0,65054;0,37619;0,13591;0,12819;0,04659;0,41111;0,5
1016;0,08776;0,68085;0,40217;0,65104;0,02778;0,60754;0,35486;0,16988;0,02201;0,04566;0,32567;0,16042;0,03114;0,01206;0,00656;0,19951;0,0
769;0,42012;0,47513;0,27347;0,75741;0,07987;0,37744;0,13273;0,05446;0,02676;0,2142;0,18991;0,08619;0,02775;0,04293;0,05923;0,00556;0,5
1633;0,44734;0,24815;0,48427;0,30299;0,05194;0,49847;0,02638;0,17956;0,06071;0,25613;0,01609;0,01417;0,18619;0,04616;0,04608;0,27058;1,0
762;0,13687;0,47513;0,56781;0,79784;0,51272;0,61388;0,31572;1,0;0,22478;0,57283;0,11453;0,08794;0,29599;0,02275;0,10976;0,64444;0,5
1247;0,60143;0,23964;0,33311;0,27707;0,09262;0,4832;0,01043;0,18576;0,18794;0,17562;0,16714;0,01213;0,01696;0,03884;0,02253;0,24787;1,0
1204;0,1527;0,58901;0,43142;0,96698;0,86866;0,04388;0,26924;0,07114;0,06104;0,05322;0,06621;0,45239;0,07;0,16475;0,08891;0,12501;0,0
1371;0,36385;0,35352;0,46004;0,32303;0,1003;0,23641;0,01777;0,12801;0,16777;0,09312;0,01007;0,01338;0,16339;0,08932;0,03406;0,28918;1,0
1850;0,54285;0,41857;0,20551;0,50263;0,00194;0,68115;0,60055;0,16852;0,13013;0,25681;0,23257;0,01684;0,14232;0,06121;0,01162;0,20252;1,0
522;0,32571;0,63038;0,20806;0,74124;0,07329;0,50542;0,15464;0,09862;0,04096;0,3366;0,23513;0,12132;0,06295;0,07831;0,02315;0,19444;0,5
23;0,07393;0,81668;0,27347;0,81941;0,08432;0,27766;0,03608;0,03213;0,06389;0,29743;0,2835;0,15329;0,05007;0,07531;0,07033;0,0;0,0
357;0,19982;0,69248;0,27347;0,47439;0,04323;0,34056;0,0;0,15021;0,0413;0,11689;0,27827;0,23092;0,06295;0,07306;0,07982;0,28889;0,5
